NUM_THREADS,BASE_DEPTH,MINIMUM_TASK_COUNT,RUN_NUMBER,RUNTIME
1,29,2600,3,0.000525
1,29,2800,1,0.000529
1,29,2800,2,0.000579
1,29,2800,3,0.000535
1,29,3000,1,0.000550
1,29,3000,2,0.000533
1,29,3000,3,0.000548
1,29,3200,1,0.000535
1,29,3200,2,0.000522
1,29,3200,3,0.000531
1,29,3400,1,0.000562
1,29,3400,2,0.000522
1,29,3400,3,0.000558
1,29,3600,1,0.000543
1,29,3600,2,0.000560
1,29,3600,3,0.000544
1,29,3800,1,0.000583
1,29,3800,2,0.000545
1,29,3800,3,0.000565
1,29,4000,1,0.000536
1,29,4000,2,0.000565
1,29,4000,3,0.000543
1,29,4200,1,0.000537
1,29,4200,2,0.000563
1,29,4200,3,0.000584
1,29,4400,1,0.000536
1,29,4400,2,0.000560
1,29,4400,3,0.000545
1,29,4600,1,0.000577
1,29,4600,2,0.000549
1,29,4600,3,0.000575
1,29,4800,1,0.000551
1,29,4800,2,0.000576
1,29,4800,3,0.000540
1,29,5000,1,0.000579
1,29,5000,2,0.000557
1,29,5000,3,0.000561
1,31,1000,1,0.000540
1,31,1000,2,0.000510
1,31,1000,3,0.000502
1,31,1200,1,0.000531
1,31,1200,2,0.000508
1,31,1200,3,0.000506
1,31,1400,1,0.000507
1,31,1400,2,0.000501
1,31,1400,3,0.000519
1,31,1600,1,0.000512
1,31,1600,2,0.000507
1,31,1600,3,0.000507
1,31,1800,1,0.000524
1,31,1800,2,0.000511
1,31,1800,3,0.000517
1,31,2000,1,0.000522
1,31,2000,2,0.000523
1,31,2000,3,0.000512
1,31,2200,1,0.000522
1,31,2200,2,0.000515
1,31,2200,3,0.000530
1,31,2400,1,0.000524
1,31,2400,2,0.000522
1,31,2400,3,0.000523
